"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2023","11140","중구","12500","충무로2가","1","대지","0048","0002","명동 엠퍼스트플레이스","20230413","22200","20.28","30.570000","3","","","2007","오피스텔","중개거래","서울 용산구"
"2023","11305","강북구","10100","미아동","1","대지","0791","1227","블루빌(791-1227)","20230413","22800","49.32","42.730000","4","","","2017","연립다세대","중개거래","서울 강북구"
"2023","11215","광진구","10300","구의동","1","대지","0668","0000","래미안파크스위트","20230413","79000","59.98","0.000000","7","","","2018","아파트","중개거래","서울 광진구"
"2023","11545","금천구","10300","시흥동","1","대지","0933","0006","한솔시티빌(933-6)","20230413","26500","26","20.830000","4","","","2018","연립다세대","직거래",""
"2023","11500","강서구","10100","염창동","1","대지","0283","0002","팔레시움","20230413","11900","18.14","24.970000","8","","","2012","오피스텔","중개거래","서울 강서구"
"2023","11380","은평구","10700","응암동","1","대지","0768","0000","백련산해모로","20230413","80000","74.91","0.000000","14","","","2020","아파트","중개거래","서울 은평구"
"2023","11380","은평구","10700","응암동","1","대지","0117","0024","펠리시티","20230413","62000","55.68","0.000000","12","","","2022","아파트","직거래",""
"2023","11380","은평구","10200","녹번동","1","대지","0281","0000","북한산푸르지오","20230413","90000","84.99","0.000000","9","","","2015","아파트","중개거래","서울 은평구"
"2023","11410","서대문구","10200","충정로3가","1","대지","0030","0009","장미","20230413","96950","84.45","0.000000","3","","","2004","아파트","중개거래","서울 서대문구"
"2023","11470","양천구","10300","신월동","1","대지","1023","0000","벽산블루밍2단지","20230413","57000","59.82","0.000000","4","","","2003","아파트","중개거래","서울 양천구"
"2023","11530","구로구","10800","오류동","1","대지","0343","0000","금강(343)","20230413","47600","60.05","0.000000","3","","20230420","2003","아파트","직거래",""
"2023","11440","마포구","11400","창전동","1","대지","0449","0000","마포웨스트리버태영데시앙","20230413","122000","84.79","0.000000","3","","","2019","아파트","중개거래","서울 마포구, 서울 서대문구"
"2023","11215","광진구","10500","자양동","1","대지","0637","0010","더팰리스","20230413","30000","43.23","25.970000","3","","","2014","연립다세대","직거래",""
"2023","11380","은평구","10500","구산동","1","대지","0368","0021","스카이힐튼(368-21)","20230413","16000","29.61","18.520000","4","","","2015","연립다세대","중개거래","서울 은평구"
"2023","11590","동작구","10900","신대방동","1","대지","0717","0000","신동아파밀리에","20230413","100000","112.06","0.000000","3","","","2005","아파트","중개거래","서울 동작구"
"2023","11230","동대문구","10600","장안동","1","대지","0128","0030","장안아트(128-30)","20230413","23500","33.6","16.750000","1","","20230413","1990","연립다세대","중개거래","서울 동대문구"
"2023","11320","도봉구","10700","창동","1","대지","0299","0000","상아1차아파트","20230413","51000","45.54","0.000000","11","","","1987","아파트","중개거래","서울 강남구, 서울 도봉구"
"2023","11380","은평구","10400","갈현동","1","대지","0522","0060","행복마을","20230413","27300","54.5","32.940000","3","","","2016","연립다세대","중개거래","서울 은평구"
"2023","11470","양천구","10200","목동","1","대지","0909","0004","향도 드림네스트","20230413","17700","26","35.540000","8","","","2004","오피스텔","중개거래","서울 양천구"
"2023","11290","성북구","13300","정릉동","1","대지","1020","0000","정릉우성아파트 101~105동","20230413","60500","84.99","0.000000","6","","","2000","아파트","중개거래","서울 성북구"
"2023","11590","동작구","10700","사당동","1","대지","0242","0006","(242-6)","20230413","26500","41.71","18.520000","3","","","2001","연립다세대","중개거래","서울 서초구"
"2023","11680","강남구","10600","대치동","1","대지","0888","0000","대치아이파크","20230413","350000","149.78","0.000000","9","","","2008","아파트","중개거래","서울 강남구"
"2023","11170","용산구","10800","서계동","1","대지","0253","0006","(253-6)","20230413","45000","38.04","13.440000","3","","","1997","연립다세대","중개거래","서울 마포구, 서울 용산구"
"2023","11680","강남구","11500","수서동","1","대지","0746","0000","까치마을","20230413","82000","34.44","0.000000","10","","","1993","아파트","중개거래","서울 강남구"
"2023","11290","성북구","13300","정릉동","1","대지","0239","0000","정릉풍림아이원","20230413","60000","84.09","0.000000","13","","","2005","아파트","중개거래","서울 성북구"
"2023","11590","동작구","10900","신대방동","1","대지","0342","0006","(342-6)","20230413","20500","49.64","35.830000","-1","","","1990","연립다세대","직거래",""
"2023","11650","서초구","10200","양재동","1","대지","0352","0012","(352-12)","20230413","27500","17.84","8.260000","3","","","2014","연립다세대","중개거래","서울 서초구"
"2023","11740","강동구","10200","고덕동","1","대지","0693","0000","고덕그라시움","20230413","105000","59.79","0.000000","2","","","2019","아파트","중개거래","서울 강동구"
"2023","11305","강북구","10100","미아동","1","대지","0003","0009","제15차청운그린빌라","20230413","15300","40.92","26.050000","2","","","2002","연립다세대","중개거래","서울 강북구"
"2023","11530","구로구","10200","구로동","1","대지","0106","0002","대림역포스큐","20230413","13300","14.58","0.000000","17","","","2015","아파트","직거래",""
"2023","11260","중랑구","10500","망우동","1","대지","0202","0010","현대아트빌","20230413","24750","63.57","41.270000","2","","","1994","연립다세대","중개거래","서울 중랑구"
"2023","11470","양천구","10200","목동","1","대지","0727","0037","제이엠하우스","20230413","28700","35.03","25.570000","4","","","2023","연립다세대","직거래",""
"2023","11530","구로구","10200","구로동","1","대지","0470","0006","예다지","20230413","29700","46.35","28.730000","2","","","2013","연립다세대","중개거래","서울 구로구"
"2023","11470","양천구","10200","목동","1","대지","0727","0037","제이엠하우스","20230413","35400","45.46","33.190000","2","","","2023","연립다세대","직거래",""
"2023","11110","종로구","17500","숭인동","1","대지","1392","0001","종로아인스빌","20230413","11000","12.15","0.000000","12","","","2013","아파트","중개거래","서울 종로구"
"2023","11710","송파구","10700","가락동","1","대지","0913","0000","헬리오시티","20230413","108000","39.86","0.000000","12","","","2018","아파트","중개거래","서울 송파구"
"2023","11140","중구","13400","인현동2가","1","대지","0192","0030","인현상가(신성아파트)","20230413","56500","87.44","0.000000","6","","","1968","아파트","직거래",""
"2023","11440","마포구","12200","합정동","","","","","","20230413","201500","223.08","149.800000","","","","1990","단독다가구","중개거래","서울 마포구"
"2023","11470","양천구","10100","신정동","1","대지","0327","0000","목동신시가지13","20230413","133000","70.73","0.000000","1","","","1987","아파트","중개거래","서울 양천구"
"2023","11530","구로구","10100","신도림동","1","대지","0642","0000","대림1","20230413","92000","84.95","0.000000","8","","","1999","아파트","중개거래","경기 안양동안구, 서울 구로구"
"2023","11740","강동구","10800","성내동","1","대지","0030","0011","현대주택(30-11)","20230413","40000","54.76","37.280000","1","","","1986","연립다세대","중개거래","서울 강동구"
"2023","11215","광진구","10500","자양동","1","대지","0844","0008","동일스타빌","20230413","74000","42.62","28.340000","3","","","2017","연립다세대","중개거래","서울 광진구"
"2023","11530","구로구","10200","구로동","1","대지","0440","0000","보광","20230413","74000","83.97","0.000000","1","","","1984","아파트","중개거래","서울 구로구"
"2023","11440","마포구","12500","성산동","1","대지","0638","0008","(638-8)","20230413","21500","40.84","20.980000","2","","","1997","연립다세대","중개거래","서울 마포구"
"2023","11410","서대문구","11100","홍제동","1","대지","0157","0104","한협빌라","20230413","35000","41.67","21.320000","2","","","1991","연립다세대","중개거래","서울 서대문구"
"2023","11440","마포구","12200","합정동","","","","","","20230413","205000","197.19","132.200000","","","","1990","단독다가구","중개거래","서울 마포구"
"2023","11350","노원구","10500","상계동","1","대지","0691","0000","상계주공7(고층)","20230413","54000","45.55","0.000000","8","","","1988","아파트","중개거래","서울 노원구"
"2023","11260","중랑구","10100","면목동","1","대지","0153","0003","샤론인텔리안","20230413","20000","24.91","16.990000","6","","","2013","연립다세대","중개거래","서울 성북구"
"2023","11530","구로구","10200","구로동","1","대지","0796","0051","(796-51)","20230413","13000","59.96","0.000000","3","","","1995","아파트","직거래",""
"2023","11350","노원구","10600","중계동","1","대지","0362","0001","주공8","20230413","52000","49.72","0.000000","4","","","1993","아파트","중개거래","서울 노원구"
"2023","11440","마포구","12200","합정동","1","대지","0090","0016","(90-16)","20230413","39500","36.54","28.560000","-1","","","1990","연립다세대","중개거래","서울 마포구"
